Reserva;Hospede;Email;Contagem de Reserva;DataCheckin
409489;Rodrigo Teixeira;rodrigo924@gmail.com;1.0;12/28/25
409236;Amanda Nunes;anunes@gmail.com;1.0;12/28/25
409160;Rafael Alves;ralves@hotmail.com;1.0;12/28/25
409497;Cristina Batista;cbatista@gmail.com;1.0;12/28/25
409183;Mariana Costa;mariana.costa@hotmail.com;1.0;12/28/25
409520;Rodrigo Teixeira;rteixeira@yahoo.com.br;1.0;12/28/25
409249;Bruno Santos;bruno.santos@uol.com.br;1.0;12/28/25
409377;Eduardo Cunha;ecunha@hotmail.com;1.0;12/28/25
409418;Vanessa Mendes;vanessa755@uol.com.br;1.0;12/28/25
409268;Priscila Gomes;priscila.gomes@outlook.com;1.0;12/28/25
409458;Felipe Ramos;framos@gmail.com;1.0;12/28/25
409395;Felipe Ramos;felipe203@hotmail.com;1.0;12/28/25
409606;Isabela Cardoso;isabela.cardoso@hotmail.com;1.0;12/28/25
409189;Leandro Vieira;leandro.vieira@gmail.com;1.0;12/28/25
409177;Felipe Ramos;felipe407@outlook.com;1.0;12/28/25
409398;Aline Castro;aline923@outlook.com;1.0;12/28/25
409261;Camila Rocha;crocha@yahoo.com.br;1.0;12/28/25
409657;Natália Campos;natália.campos@uol.com.br;1.0;12/28/25
409303;Tatiane Monteiro;tatiane487@uol.com.br;1.0;12/28/25
409456;André Correia;acorreia@outlook.com;1.0;12/28/25
409338;Natália Campos;ncampos@uol.com.br;1.0;12/28/25
409267;Aline Castro;aline539@uol.com.br;1.0;12/28/25
409444;Vanessa Mendes;vmendes@yahoo.com.br;1.0;12/28/25
409507;Cristina Batista;cristina875@uol.com.br;1.0;12/28/25
409230;Luciana Melo;lmelo@outlook.com;1.0;12/28/25
409177;Tatiane Monteiro;tmonteiro@yahoo.com.br;1.0;12/28/25
409233;Marcelo Barbosa;marcelo718@uol.com.br;1.0;12/28/25
409657;Camila Rocha;camila88@gmail.com;1.0;12/28/25
409300;Vinícius Pinto;vinícius895@uol.com.br;1.0;12/28/25
409633;Isabela Cardoso;isabela.cardoso@outlook.com;2.0;12/28/25
409616;Eliane Duarte;eduarte@yahoo.com.br;1.0;12/28/25
409646;Aline Castro;aline69@uol.com.br;1.0;12/28/25
409397;Vinícius Pinto;vinícius.pinto@outlook.com;1.0;12/28/25
409225;Cristina Batista;cbatista@hotmail.com;1.0;12/28/25
409666;Priscila Gomes;priscila.gomes@uol.com.br;1.0;12/28/25
409226;Gustavo Araujo;gustavo99@gmail.com;1.0;12/28/25
409607;Priscila Gomes;pgomes@hotmail.com;1.0;12/28/25
409582;Rafael Alves;rafael.alves@outlook.com;1.0;12/28/25
409574;Juliana Pereira;jpereira@uol.com.br;1.0;12/28/25
409536;Fernanda Lima;fernanda402@uol.com.br;1.0;12/28/25
409367;Débora Lopes;débora556@uol.com.br;1.0;12/28/25
409646;Diego Martins;dmartins@uol.com.br;1.0;12/28/25
409210;Amanda Nunes;amanda150@gmail.com;1.0;12/28/25
409632;Pedro Oliveira;pedro.oliveira@hotmail.com;1.0;12/28/25
409663;Roberto Macedo;roberto.macedo@outlook.com;1.0;12/28/25
409575;Simone Azevedo;simone62@hotmail.com;1.0;12/28/25
409626;Felipe Ramos;felipe.ramos@yahoo.com.br;1.0;12/28/25
409401;Tatiane Monteiro;tatiane.monteiro@yahoo.com.br;1.0;12/28/25
409354;Rodrigo Teixeira;rodrigo.teixeira@gmail.com;1.0;12/28/25
409424;Paulo Figueiredo;paulo774@hotmail.com;1.0;12/28/25
409619;Leandro Vieira;leandro.vieira@outlook.com;1.0;12/28/25
409380;Rodrigo Teixeira;rodrigo383@gmail.com;1.0;12/27/25
409394;Débora Lopes;débora.lopes@hotmail.com;1.0;12/27/25
409581;Gustavo Araujo;gustavo183@uol.com.br;1.0;12/27/25
409547;Vinícius Pinto;vinícius615@yahoo.com.br;1.0;12/27/25
409405;Natália Campos;natália448@gmail.com;1.0;12/27/25
409252;Tatiane Monteiro;tatiane.monteiro@uol.com.br;1.0;12/27/25
409304;Juliana Pereira;juliana884@gmail.com;1.0;12/27/25
409518;Fernanda Lima;fernanda.lima@uol.com.br;1.0;12/27/25
409420;Carlos Souza;carlos806@uol.com.br;1.0;12/27/25
409244;Henrique Dias;henrique.dias@uol.com.br;1.0;12/27/25
409249;Gustavo Araujo;gustavo56@yahoo.com.br;2.0;12/27/25
409237;Patrícia Moreira;patrícia211@uol.com.br;1.0;12/27/25
409456;Isabela Cardoso;isabela556@outlook.com;1.0;12/27/25
409705;Gustavo Araujo;gustavo72@hotmail.com;1.0;12/27/25
409415;Camila Rocha;crocha@uol.com.br;1.0;12/27/25
409604;Leonardo Ribeiro;leonardo422@outlook.com;1.0;12/27/25
409609;Débora Lopes;débora156@gmail.com;1.0;12/27/25
409539;Vinícius Pinto;vpinto@hotmail.com;1.0;12/27/25
409613;Bruno Santos;bruno308@yahoo.com.br;1.0;12/27/25
409645;Diego Martins;diego769@gmail.com;1.0;12/27/25
409662;Ana Silva;ana739@hotmail.com;1.0;12/27/25
409638;Vanessa Mendes;vanessa.mendes@yahoo.com.br;1.0;12/27/25
409671;Henrique Dias;hdias@hotmail.com;1.0;12/27/25
409356;Pedro Oliveira;poliveira@uol.com.br;1.0;12/27/25
409455;Marcelo Barbosa;mbarbosa@hotmail.com;1.0;12/27/25
409339;Carlos Souza;csouza@yahoo.com.br;1.0;12/27/25
409374;Rafael Alves;ralves@uol.com.br;1.0;12/27/25
409242;Henrique Dias;hdias@yahoo.com.br;1.0;12/27/25
409548;Rodrigo Teixeira;rodrigo.teixeira@gmail.com;1.0;12/27/25
409350;Tatiane Monteiro;tatiane.monteiro@gmail.com;1.0;12/27/25
409448;Henrique Dias;henrique.dias@uol.com.br;1.0;12/27/25
409281;Fernanda Lima;fernanda591@gmail.com;1.0;12/27/25
409640;Bruno Santos;bruno49@gmail.com;1.0;12/27/25
409578;Fernanda Lima;fernanda.lima@yahoo.com.br;1.0;12/27/25
409501;Carlos Souza;carlos.souza@outlook.com;1.0;12/27/25
409367;Felipe Ramos;felipe.ramos@hotmail.com;1.0;12/27/25
409253;Tatiane Monteiro;tatiane734@yahoo.com.br;1.0;12/27/25
409441;Leonardo Ribeiro;leonardo.ribeiro@hotmail.com;1.0;12/27/25
409285;Paulo Figueiredo;paulo741@hotmail.com;1.0;12/27/25
409379;Patrícia Moreira;patrícia.moreira@gmail.com;1.0;12/27/25
409613;Mariana Costa;mariana.costa@yahoo.com.br;1.0;12/27/25
409638;Paulo Figueiredo;pfigueiredo@hotmail.com;1.0;12/27/25
409605;Vinícius Pinto;vinícius65@yahoo.com.br;1.0;12/27/25
409598;Simone Azevedo;sazevedo@outlook.com;1.0;12/27/25
409515;Juliana Pereira;juliana.pereira@uol.com.br;1.0;12/27/25
409573;Carlos Souza;csouza@outlook.com;1.0;12/27/25
409627;Natália Campos;natália167@gmail.com;1.0;12/27/25
409408;Leonardo Ribeiro;leonardo803@outlook.com;1.0;12/27/25
409734;Leonardo Ribeiro;lribeiro@yahoo.com.br;1.0;12/27/25
409705;Priscila Gomes;pgomes@hotmail.com;1.0;12/27/25
409388;Ana Silva;asilva@uol.com.br;1.0;12/27/25
409472;Aline Castro;aline.castro@gmail.com;1.0;12/27/25
409644;Diego Martins;diego.martins@gmail.com;1.0;12/27/25
409687;Luciana Melo;luciana140@outlook.com;1.0;12/27/25
409269;Vinícius Pinto;vinícius555@hotmail.com;1.0;12/27/25
409675;Cristina Batista;cristina.batista@yahoo.com.br;1.0;12/27/25
409280;Marcelo Barbosa;marcelo.barbosa@outlook.com;1.0;12/27/25
409518;Priscila Gomes;priscila21@outlook.com;1.0;12/27/25
409308;Paulo Figueiredo;pfigueiredo@uol.com.br;1.0;12/27/25
409754;Marcos Cavalcanti;marcos242@gmail.com;1.0;12/27/25
409745;Luciana Melo;luciana.melo@hotmail.com;1.0;12/27/25
409732;Natália Campos;natália704@gmail.com;1.0;12/27/25
409296;Natália Campos;ncampos@yahoo.com.br;1.0;12/27/25
409520;Carlos Souza;csouza@outlook.com;1.0;12/27/25
409411;Thiago Carvalho;thiago.carvalho@uol.com.br;1.0;12/27/25
409469;Marcos Cavalcanti;marcos716@yahoo.com.br;1.0;12/27/25
409691;Ana Silva;ana.silva@uol.com.br;1.0;12/27/25
409428;Gustavo Araujo;gustavo402@hotmail.com;1.0;12/27/25
409270;Larissa Ferreira;larissa95@yahoo.com.br;1.0;12/26/25
409372;Rafael Alves;rafael496@gmail.com;1.0;12/26/25
409743;Priscila Gomes;priscila325@uol.com.br;1.0;12/26/25
409336;Renata Freitas;rfreitas@outlook.com;1.0;12/26/25
409757;Felipe Ramos;framos@outlook.com;1.0;12/26/25
409677;Marcos Cavalcanti;marcos.cavalcanti@hotmail.com;1.0;12/26/25
409722;Camila Rocha;camila524@yahoo.com.br;1.0;12/26/25
409286;Eliane Duarte;eduarte@outlook.com;1.0;12/26/25
409659;Paulo Figueiredo;paulo99@outlook.com;1.0;12/26/25
409763;Leandro Vieira;leandro.vieira@hotmail.com;1.0;12/26/25
409742;Patrícia Moreira;patrícia.moreira@uol.com.br;2.0;12/26/25
409509;Priscila Gomes;pgomes@uol.com.br;1.0;12/26/25
409528;Patrícia Moreira;patrícia.moreira@uol.com.br;1.0;12/26/25
409662;Renata Freitas;renata.freitas@outlook.com;1.0;12/26/25
409372;Roberto Macedo;roberto739@outlook.com;1.0;12/26/25
409489;Amanda Nunes;amanda.nunes@outlook.com;1.0;12/26/25
409692;Leonardo Ribeiro;lribeiro@gmail.com;1.0;12/26/25
409662;Amanda Nunes;amanda.nunes@hotmail.com;1.0;12/26/25
409331;Aline Castro;aline.castro@outlook.com;1.0;12/26/25
409454;Thiago Carvalho;tcarvalho@outlook.com;1.0;12/26/25
409507;Priscila Gomes;priscila.gomes@yahoo.com.br;1.0;12/26/25
409714;Marcelo Barbosa;marcelo345@hotmail.com;1.0;12/26/25
409568;Fernanda Lima;fernanda518@yahoo.com.br;1.0;12/26/25
409427;Amanda Nunes;amanda.nunes@gmail.com;1.0;12/26/25
409605;Gustavo Araujo;garaujo@gmail.com;1.0;12/26/25
409409;Thiago Carvalho;thiago.carvalho@uol.com.br;1.0;12/26/25
409640;Juliana Pereira;jpereira@outlook.com;1.0;12/26/25
409418;Vinícius Pinto;vpinto@gmail.com;1.0;12/26/25
409351;Luciana Melo;luciana802@yahoo.com.br;1.0;12/26/25
409627;Gustavo Araujo;gustavo920@yahoo.com.br;1.0;12/26/25
409442;Rafael Alves;ralves@yahoo.com.br;1.0;12/26/25
409766;Vinícius Pinto;vpinto@uol.com.br;1.0;12/26/25
409525;Eduardo Cunha;eduardo.cunha@uol.com.br;1.0;12/26/25
409507;Leandro Vieira;leandro556@yahoo.com.br;1.0;12/26/25
409569;Roberto Macedo;rmacedo@uol.com.br;1.0;12/26/25
409668;Natália Campos;natália714@yahoo.com.br;1.0;12/26/25
409446;Priscila Gomes;pgomes@hotmail.com;1.0;12/26/25
409693;Felipe Ramos;framos@hotmail.com;1.0;12/26/25
409511;Renata Freitas;renata.freitas@hotmail.com;1.0;12/26/25
409422;Roberto Macedo;rmacedo@uol.com.br;1.0;12/26/25
409791;Patrícia Moreira;patrícia.moreira@hotmail.com;1.0;12/26/25
409708;Vinícius Pinto;vinícius567@outlook.com;1.0;12/26/25
409587;Vanessa Mendes;vmendes@outlook.com;1.0;12/26/25
409588;Luciana Melo;luciana.melo@hotmail.com;1.0;12/26/25
409428;Paulo Figueiredo;paulo376@yahoo.com.br;1.0;12/26/25
409461;Camila Rocha;crocha@outlook.com;1.0;12/26/25
409592;Natália Campos;ncampos@yahoo.com.br;1.0;12/26/25
409772;Henrique Dias;henrique336@outlook.com;1.0;12/26/25
409789;Eliane Duarte;eduarte@outlook.com;1.0;12/26/25
409531;Eliane Duarte;eliane220@gmail.com;1.0;12/26/25
409652;Marcelo Barbosa;mbarbosa@hotmail.com;1.0;12/26/25
409762;Vanessa Mendes;vanessa766@outlook.com;1.0;12/26/25
409425;Aline Castro;aline211@gmail.com;1.0;12/26/25
409670;Thiago Carvalho;tcarvalho@gmail.com;1.0;12/26/25
409335;Eduardo Cunha;eduardo.cunha@hotmail.com;1.0;12/26/25
409358;Natália Campos;natália.campos@hotmail.com;1.0;12/26/25
409591;Simone Azevedo;simone472@yahoo.com.br;1.0;12/26/25
409796;Débora Lopes;débora.lopes@yahoo.com.br;1.0;12/26/25
409607;Natália Campos;natália.campos@hotmail.com;1.0;12/26/25
409477;Paulo Figueiredo;paulo.figueiredo@outlook.com;1.0;12/26/25
409486;Ana Silva;ana314@hotmail.com;1.0;12/26/25
409498;Fábio Nascimento;fnascimento@yahoo.com.br;1.0;12/26/25
409761;Camila Rocha;crocha@gmail.com;1.0;12/26/25
409683;Thiago Carvalho;tcarvalho@yahoo.com.br;1.0;12/26/25
409829;Eliane Duarte;eliane379@outlook.com;1.0;12/26/25
409680;Luciana Melo;luciana.melo@gmail.com;1.0;12/25/25
409784;Ana Silva;ana789@uol.com.br;1.0;12/25/25
409334;Camila Rocha;camila.rocha@outlook.com;1.0;12/25/25
409690;Thiago Carvalho;thiago182@hotmail.com;1.0;12/25/25
409418;Diego Martins;dmartins@yahoo.com.br;1.0;12/25/25
409524;Felipe Ramos;felipe449@outlook.com;1.0;12/25/25
409742;Cristina Batista;cristina.batista@hotmail.com;1.0;12/25/25
409417;Simone Azevedo;sazevedo@hotmail.com;1.0;12/25/25
409627;André Correia;acorreia@uol.com.br;1.0;12/25/25
409478;Marcos Cavalcanti;marcos.cavalcanti@outlook.com;1.0;12/25/25
409455;Fábio Nascimento;fábio.nascimento@gmail.com;1.0;12/25/25
409400;Marcos Cavalcanti;marcos.cavalcanti@hotmail.com;1.0;12/25/25
409421;Paulo Figueiredo;paulo324@uol.com.br;1.0;12/25/25
409742;Mariana Costa;mcosta@uol.com.br;1.0;12/25/25
409781;Priscila Gomes;pgomes@outlook.com;1.0;12/25/25
409636;Natália Campos;natália116@outlook.com;1.0;12/25/25
409538;Felipe Ramos;framos@uol.com.br;1.0;12/25/25
409488;Eduardo Cunha;eduardo.cunha@uol.com.br;1.0;12/25/25
409467;Bruno Santos;bsantos@outlook.com;1.0;12/25/25
409412;Felipe Ramos;framos@outlook.com;1.0;12/25/25
409468;Isabela Cardoso;icardoso@hotmail.com;1.0;12/25/25
409770;Marcelo Barbosa;mbarbosa@hotmail.com;1.0;12/25/25
409790;Patrícia Moreira;pmoreira@hotmail.com;1.0;12/25/25
409730;Luciana Melo;luciana.melo@uol.com.br;1.0;12/25/25
409375;Vinícius Pinto;vinícius.pinto@hotmail.com;1.0;12/25/25
409838;Leandro Vieira;lvieira@outlook.com;1.0;12/25/25
409480;Patrícia Moreira;patrícia568@uol.com.br;1.0;12/25/25
409550;Aline Castro;aline.castro@uol.com.br;1.0;12/25/25
409451;Vinícius Pinto;vpinto@outlook.com;1.0;12/25/25
409757;Camila Rocha;crocha@uol.com.br;1.0;12/25/25
409665;Larissa Ferreira;lferreira@hotmail.com;1.0;12/25/25
409846;Simone Azevedo;simone526@gmail.com;1.0;12/25/25
409807;Cristina Batista;cristina216@uol.com.br;1.0;12/25/25
409524;Priscila Gomes;pgomes@outlook.com;1.0;12/25/25
409596;Marcos Cavalcanti;mcavalcanti@gmail.com;1.0;12/25/25
409455;Marcos Cavalcanti;marcos357@hotmail.com;1.0;12/25/25
409694;Cristina Batista;cbatista@hotmail.com;1.0;12/25/25
409794;Juliana Pereira;juliana.pereira@yahoo.com.br;1.0;12/25/25
409471;Rodrigo Teixeira;rodrigo.teixeira@outlook.com;1.0;12/25/25
409665;Roberto Macedo;rmacedo@uol.com.br;1.0;12/25/25
409381;Tatiane Monteiro;tmonteiro@uol.com.br;1.0;12/25/25
409378;Thiago Carvalho;thiago.carvalho@outlook.com;1.0;12/25/25
409759;Eduardo Cunha;ecunha@outlook.com;1.0;12/25/25
409817;Vanessa Mendes;vanessa.mendes@yahoo.com.br;1.0;12/25/25
409568;Marcos Cavalcanti;marcos.cavalcanti@gmail.com;1.0;12/25/25
409605;Bruno Santos;bsantos@uol.com.br;1.0;12/25/25
409472;Cristina Batista;cbatista@gmail.com;1.0;12/25/25
409641;Vinícius Pinto;vinícius965@uol.com.br;1.0;12/25/25
409880;Renata Freitas;renata946@uol.com.br;1.0;12/25/25
409725;Amanda Nunes;amanda32@hotmail.com;1.0;12/25/25
409462;Renata Freitas;renata.freitas@yahoo.com.br;1.0;12/25/25
409549;Eduardo Cunha;eduardo.cunha@uol.com.br;1.0;12/25/25
409470;Gustavo Araujo;garaujo@yahoo.com.br;1.0;12/25/25
409815;Cristina Batista;cristina.batista@uol.com.br;1.0;12/25/25
409533;Henrique Dias;henrique475@hotmail.com;1.0;12/25/25
409787;Juliana Pereira;jpereira@hotmail.com;1.0;12/25/25
409819;André Correia;andré679@outlook.com;1.0;12/25/25
409844;Gustavo Araujo;gustavo.araujo@uol.com.br;1.0;12/24/25
409521;Priscila Gomes;priscila.gomes@gmail.com;1.0;12/24/25
409484;Camila Rocha;camila414@outlook.com;1.0;12/24/25
409840;Natália Campos;natália759@outlook.com;1.0;12/24/25
409854;Patrícia Moreira;pmoreira@outlook.com;1.0;12/24/25
409499;Larissa Ferreira;larissa687@hotmail.com;1.0;12/24/25
409517;Simone Azevedo;sazevedo@uol.com.br;1.0;12/24/25
409737;Eliane Duarte;eliane78@uol.com.br;1.0;12/24/25
409897;Isabela Cardoso;isabela.cardoso@uol.com.br;1.0;12/24/25
409789;Simone Azevedo;simone.azevedo@yahoo.com.br;1.0;12/24/25
409445;Diego Martins;dmartins@uol.com.br;1.0;12/24/25
409732;Débora Lopes;débora272@outlook.com;1.0;12/24/25
409445;Roberto Macedo;rmacedo@uol.com.br;1.0;12/24/25
409508;André Correia;acorreia@hotmail.com;1.0;12/24/25
409498;Débora Lopes;débora.lopes@gmail.com;1.0;12/24/25
409635;Leandro Vieira;leandro221@outlook.com;1.0;12/24/25
409863;Carlos Souza;carlos44@outlook.com;1.0;12/24/25
409653;Vinícius Pinto;vinícius.pinto@yahoo.com.br;1.0;12/24/25
409514;Débora Lopes;débora.lopes@outlook.com;1.0;12/24/25
409549;Henrique Dias;henrique.dias@gmail.com;1.0;12/24/25
409480;Roberto Macedo;rmacedo@hotmail.com;1.0;12/24/25
409471;André Correia;andré.correia@hotmail.com;1.0;12/24/25
409897;Rafael Alves;rafael570@outlook.com;1.0;12/24/25
409636;Rafael Alves;rafael193@outlook.com;1.0;12/24/25
409635;Fábio Nascimento;fábio112@uol.com.br;1.0;12/24/25
409784;Diego Martins;dmartins@yahoo.com.br;1.0;12/24/25
409887;Vinícius Pinto;vpinto@gmail.com;1.0;12/24/25
409712;Vinícius Pinto;vpinto@uol.com.br;1.0;12/24/25
409650;Marcelo Barbosa;marcelo773@outlook.com;1.0;12/24/25
409862;Aline Castro;aline.castro@hotmail.com;1.0;12/24/25
409708;Leonardo Ribeiro;leonardo.ribeiro@uol.com.br;1.0;12/24/25
409869;Gustavo Araujo;gustavo22@outlook.com;1.0;12/24/25
409665;Leonardo Ribeiro;leonardo.ribeiro@yahoo.com.br;1.0;12/24/25
409448;Juliana Pereira;juliana187@yahoo.com.br;1.0;12/24/25
409866;Cristina Batista;cristina413@hotmail.com;1.0;12/24/25
409812;Eduardo Cunha;ecunha@uol.com.br;1.0;12/24/25
409917;Leonardo Ribeiro;leonardo488@hotmail.com;1.0;12/24/25
409895;Aline Castro;aline677@uol.com.br;1.0;12/24/25
409868;Rafael Alves;rafael36@gmail.com;1.0;12/24/25
409736;Pedro Oliveira;pedro144@uol.com.br;1.0;12/24/25
409744;Renata Freitas;rfreitas@yahoo.com.br;1.0;12/24/25
409773;Diego Martins;diego.martins@uol.com.br;1.0;12/24/25
409715;Marcos Cavalcanti;mcavalcanti@yahoo.com.br;1.0;12/24/25
409761;Amanda Nunes;anunes@gmail.com;1.0;12/24/25
409569;Aline Castro;aline.castro@uol.com.br;1.0;12/24/25
409620;Vanessa Mendes;vmendes@uol.com.br;1.0;12/24/25
409519;Paulo Figueiredo;pfigueiredo@outlook.com;1.0;12/24/25
409859;André Correia;andré921@uol.com.br;1.0;12/24/25
409914;Fernanda Lima;fernanda.lima@yahoo.com.br;1.0;12/24/25
409509;Mariana Costa;mcosta@yahoo.com.br;1.0;12/24/25
409454;Fernanda Lima;flima@gmail.com;1.0;12/24/25
409608;Priscila Gomes;priscila67@yahoo.com.br;1.0;12/24/25
409734;Felipe Ramos;framos@gmail.com;1.0;12/24/25
409806;Cristina Batista;cristina516@outlook.com;1.0;12/24/25
409688;Fábio Nascimento;fnascimento@hotmail.com;1.0;12/24/25
409837;Mariana Costa;mariana739@uol.com.br;1.0;12/24/25
409751;Amanda Nunes;amanda384@yahoo.com.br;1.0;12/24/25
409716;Henrique Dias;henrique.dias@yahoo.com.br;1.0;12/24/25
409938;Thiago Carvalho;thiago241@outlook.com;1.0;12/24/25
409798;Mariana Costa;mariana634@uol.com.br;2.0;12/24/25
409721;Felipe Ramos;felipe103@gmail.com;1.0;12/24/25
409941;Natália Campos;natália512@uol.com.br;1.0;12/24/25
409593;Camila Rocha;crocha@outlook.com;1.0;12/24/25
409795;André Correia;andré146@hotmail.com;1.0;12/24/25
409830;Bruno Santos;bruno.santos@hotmail.com;1.0;12/24/25
409885;Juliana Pereira;jpereira@outlook.com;1.0;12/24/25
409642;Diego Martins;diego892@outlook.com;1.0;12/24/25
409616;Felipe Ramos;framos@gmail.com;2.0;12/24/25
409612;Larissa Ferreira;larissa957@hotmail.com;1.0;12/24/25
409540;Aline Castro;aline.castro@gmail.com;1.0;12/24/25
409818;Vanessa Mendes;vanessa.mendes@hotmail.com;1.0;12/24/25
409703;Eliane Duarte;eliane12@hotmail.com;1.0;12/24/25
409831;Bruno Santos;bruno794@yahoo.com.br;1.0;12/24/25
409574;André Correia;acorreia@gmail.com;1.0;12/24/25
409464;Juliana Pereira;juliana863@outlook.com;1.0;12/24/25
409641;Mariana Costa;mcosta@outlook.com;1.0;12/24/25
409729;Carlos Souza;csouza@outlook.com;1.0;12/24/25
409522;Cristina Batista;cbatista@uol.com.br;1.0;12/24/25
409677;Camila Rocha;camila.rocha@uol.com.br;1.0;12/24/25
409924;Aline Castro;acastro@gmail.com;1.0;12/24/25
409588;Leonardo Ribeiro;leonardo111@yahoo.com.br;1.0;12/24/25
409838;Mariana Costa;mariana247@uol.com.br;1.0;12/24/25
409793;Renata Freitas;renata665@uol.com.br;1.0;12/24/25
409897;Carlos Souza;csouza@gmail.com;1.0;12/24/25
409884;Felipe Ramos;felipe.ramos@outlook.com;1.0;12/24/25
409478;Henrique Dias;hdias@gmail.com;1.0;12/24/25
409734;Rafael Alves;rafael.alves@gmail.com;1.0;12/23/25
409963;Thiago Carvalho;thiago351@gmail.com;1.0;12/23/25
409515;Carlos Souza;carlos.souza@gmail.com;1.0;12/23/25
409804;Roberto Macedo;roberto627@uol.com.br;1.0;12/23/25
409745;Henrique Dias;hdias@gmail.com;1.0;12/23/25
409892;Marcos Cavalcanti;marcos375@uol.com.br;1.0;12/23/25
409597;Priscila Gomes;priscila951@uol.com.br;1.0;12/23/25
409573;Tatiane Monteiro;tatiane.monteiro@uol.com.br;1.0;12/23/25
409941;Bruno Santos;bsantos@hotmail.com;1.0;12/23/25
409751;Felipe Ramos;felipe.ramos@yahoo.com.br;1.0;12/23/25
409545;Leonardo Ribeiro;leonardo327@yahoo.com.br;1.0;12/23/25
409668;Renata Freitas;renata347@hotmail.com;1.0;12/23/25
409780;Débora Lopes;débora.lopes@hotmail.com;1.0;12/23/25
409654;Fernanda Lima;fernanda.lima@gmail.com;1.0;12/23/25
409723;Juliana Pereira;juliana761@uol.com.br;1.0;12/23/25
409581;Mariana Costa;mcosta@yahoo.com.br;1.0;12/23/25
409712;Luciana Melo;luciana786@gmail.com;1.0;12/23/25
409720;Diego Martins;diego.martins@uol.com.br;1.0;12/23/25
409902;Juliana Pereira;jpereira@uol.com.br;1.0;12/23/25
409713;Eliane Duarte;eliane672@gmail.com;1.0;12/23/25
409835;Aline Castro;aline412@uol.com.br;1.0;12/23/25
409946;Natália Campos;ncampos@hotmail.com;1.0;12/23/25
409761;Ana Silva;ana.silva@gmail.com;1.0;12/23/25
409743;Luciana Melo;luciana.melo@uol.com.br;1.0;12/23/25
409897;Fernanda Lima;fernanda.lima@yahoo.com.br;1.0;12/23/25
409917;Eduardo Cunha;eduardo598@yahoo.com.br;1.0;12/23/25
409792;Gustavo Araujo;garaujo@gmail.com;1.0;12/23/25
409783;Vanessa Mendes;vanessa14@yahoo.com.br;1.0;12/23/25
409917;Felipe Ramos;framos@outlook.com;1.0;12/23/25
409741;Juliana Pereira;jpereira@yahoo.com.br;1.0;12/23/25
409711;Diego Martins;dmartins@gmail.com;1.0;12/23/25
409994;Marcos Cavalcanti;marcos.cavalcanti@outlook.com;1.0;12/23/25
409525;Gustavo Araujo;gustavo.araujo@outlook.com;1.0;12/23/25
409682;Gustavo Araujo;gustavo.araujo@gmail.com;1.0;12/23/25
409818;Pedro Oliveira;pedro.oliveira@uol.com.br;1.0;12/23/25
409556;Eliane Duarte;eliane299@gmail.com;1.0;12/23/25
409878;André Correia;acorreia@uol.com.br;2.0;12/23/25
409581;Marcelo Barbosa;mbarbosa@gmail.com;1.0;12/23/25
409843;Pedro Oliveira;pedro.oliveira@outlook.com;1.0;12/23/25
409745;Priscila Gomes;priscila.gomes@gmail.com;1.0;12/23/25
409804;Henrique Dias;hdias@outlook.com;1.0;12/23/25
409931;Amanda Nunes;anunes@uol.com.br;1.0;12/23/25
409770;Marcos Cavalcanti;marcos.cavalcanti@uol.com.br;2.0;12/23/25
409959;Fábio Nascimento;fábio.nascimento@gmail.com;1.0;12/23/25
409589;Natália Campos;natália322@hotmail.com;1.0;12/23/25
409776;Priscila Gomes;pgomes@outlook.com;1.0;12/23/25
409802;Juliana Pereira;jpereira@uol.com.br;1.0;12/23/25
409595;Vinícius Pinto;vpinto@uol.com.br;1.0;12/23/25
409652;Roberto Macedo;rmacedo@outlook.com;1.0;12/23/25
409931;Pedro Oliveira;pedro.oliveira@uol.com.br;2.0;12/23/25
409951;Luciana Melo;lmelo@hotmail.com;1.0;12/23/25
409958;Priscila Gomes;priscila.gomes@hotmail.com;1.0;12/23/25
409983;Felipe Ramos;framos@yahoo.com.br;1.0;12/23/25
409747;Isabela Cardoso;isabela.cardoso@yahoo.com.br;1.0;12/23/25
409631;Pedro Oliveira;pedro.oliveira@gmail.com;1.0;12/23/25
409707;Roberto Macedo;rmacedo@yahoo.com.br;1.0;12/23/25
409815;Patrícia Moreira;patrícia.moreira@yahoo.com.br;1.0;12/23/25
410027;Eduardo Cunha;eduardo886@gmail.com;1.0;12/23/25
409873;Ana Silva;asilva@hotmail.com;1.0;12/23/25
409710;Patrícia Moreira;pmoreira@gmail.com;1.0;12/23/25
409894;Renata Freitas;rfreitas@gmail.com;1.0;12/23/25
